DEPTH,BIT,BVOL,CAL,CNCF,CVOL,DT,GR,PE,RD,RMSL,RS,SPBD,SPD,TTEN,ZCOR,ZDEN
1279.32,8.5,15.282,8.799,43.349,4.967,104.568,116.212,3.383,6.845,4.369,5.861,10.888,8.548,3167.29,0.02,2.4
1279.4,8.5,15.279,8.8,37.974,4.966,105.79,118.278,3.478,6.859,4.321,5.878,10.894,8.548,3177.985,0.091,2.388
1279.47,8.5,15.276,8.8,36.141,4.965,108.456,117.684,3.627,6.815,4.185,5.847,10.866,8.548,3185.924,-0.001,2.358
1279.55,8.5,15.273,8.8,39.609,4.964,112.014,116.361,3.551,6.687,4.001,5.75,10.823,8.548,3187.861,0.011,2.34
1279.63,8.5,15.27,8.799,46.024,4.963,116.098,116.72,3.156,6.462,3.902,5.574,10.793,8.548,3183.561,-0.015,2.324
1279.7,8.5,15.267,8.797,50.433,4.961,120.715,119.867,2.824,6.147,3.66,5.323,10.794,8.548,3176.051,0.061,2.314
1279.78,8.5,15.264,8.795,50.925,4.96,125.66,123.58,2.802,5.767,2.845,5.014,10.838,8.548,3170.144,0.116,2.316
1279.86,8.5,15.261,8.793,51.237,4.959,130.043,125.128,3.004,5.357,1.968,4.673,10.924,8.548,3170.028,0.122,2.29
1279.93,8.5,15.258,8.79,52.124,4.958,132.671,125.103,3.111,4.955,1.422,4.332,11.055,8.548,3176.933,0.204,2.296
1280.01,8.5,15.255,8.788,52.18,4.957,132.901,124.663,3.12,4.594,1.088,4.018,11.243,8.548,3188.63,0.169,2.291
1280.08,8.5,15.252,8.787,49.233,4.956,131.063,124.809,3.438,4.3,0.878,3.755,11.479,8.547,3200.29,0.233,2.31
1280.16,8.5,15.249,8.789,44.491,4.955,127.926,125.721,3.982,4.094,0.728,3.563,11.763,8.546,3206.938,0.28,2.339
1280.24,8.5,15.246,8.794,41.35,4.954,123.859,125.426,4.256,3.995,0.614,3.457,12.101,8.545,3205.827,0.297,2.347
1280.31,8.5,15.243,8.8,40.564,4.953,118.784,122.851,4.241,4.014,0.546,3.451,12.466,8.545,3197.831,0.234,2.389
1280.39,8.5,15.24,8.807,40.447,4.952,112.899,118.405,4.054,4.16,0.538,3.552,12.823,8.544,3186.725,0.17,2.396
1280.47,8.5,15.237,8.812,39.192,4.951,107.104,113.294,4.024,4.43,0.607,3.761,13.115,8.544,3176.988,0.106,2.394
1280.54,8.5,15.234,8.814,37.145,4.949,102.477,108.791,3.963,4.818,0.801,4.073,13.303,8.544,3171.625,0.07,2.381
1280.62,8.5,15.231,8.814,35.574,4.948,99.432,106.29,3.823,5.308,1.25,4.476,13.387,8.543,3171.104,0.046,2.387
1280.69,8.5,15.228,8.814,34.944,4.947,97.567,105.968,3.643,5.871,2.145,4.948,13.412,8.543,3173.74,0.016,2.384
1280.77,8.5,15.225,8.813,35.571,4.946,96.413,106.581,3.675,6.461,3.391,5.453,13.431,8.542,3177.336,-0.001,2.387
1280.85,8.5,15.222,8.813,37.43,4.945,96.091,107.606,3.724,7.017,4.504,5.936,13.498,8.541,3180.783,0.081,2.401
1280.92,8.5,15.219,8.813,39.408,4.944,97.034,107.737,3.474,7.473,4.949,6.34,13.653,8.541,3184.408,0.105,2.411
1281,8.5,15.216,8.812,39.934,4.943,99.187,106.63,3.396,7.782,4.942,6.62,13.882,8.541,3188.829,0.011,2.422
1281.07,8.5,15.213,8.811,38.855,4.942,101.792,104.757,3.404,7.924,4.752,6.757,14.145,8.541,3193.698,-0.012,2.421
1281.15,8.5,15.21,8.808,37.376,4.941,104.029,103.796,3.534,7.918,4.635,6.761,14.419,8.541,3197.64,0.025,2.421
1281.23,8.5,15.207,8.806,36.883,4.939,105.687,105.825,3.736,7.805,4.605,6.667,14.689,8.54,3199.282,0.067,2.405
1281.3,8.5,15.204,8.803,38.223,4.938,107.069,110.787,3.704,7.633,4.555,6.518,14.944,8.539,3198.412,0.054,2.4
1281.38,8.5,15.201,8.803,40.33,4.937,108.337,117.155,3.593,7.443,4.435,6.349,15.188,8.538,3196.376,0.011,2.393
1281.46,8.5,15.198,8.804,40.446,4.936,109.21,123.153,3.645,7.263,4.305,6.186,15.414,8.538,3195.235,0.077,2.392
1281.53,8.5,15.195,8.807,37.577,4.935,109.346,127.196,3.323,7.113,4.259,6.045,15.606,8.538,3196.342,0.095,2.39
1281.61,8.5,15.192,8.81,34.426,4.934,108.831,129.021,3.574,7.004,4.31,5.939,15.764,8.539,3199.401,0.084,2.378
1281.68,8.5,15.189,8.814,33.742,4.933,108.145,129.763,3.699,6.942,4.347,5.873,15.878,8.54,3202.821,0.038,2.365
1281.76,8.5,15.186,8.816,36.978,4.932,107.722,130.231,4.13,6.92,4.27,5.847,15.94,8.541,3205.021,-0.013,2.351
1281.84,8.5,15.183,8.817,42.163,4.931,107.727,131.923,3.697,6.92,4.112,5.846,15.979,8.542,3205.559,0.041,2.358
1281.91,8.5,15.18,8.817,44.155,4.93,108.235,135.214,3.527,6.914,3.98,5.847,16.04,8.543,3205.009,0.078,2.357
1281.99,8.5,15.177,8.816,42.501,4.928,109.429,136.873,3.596,6.871,3.955,5.824,16.16,8.543,3204.203,0.069,2.354
1282.07,8.5,15.174,8.813,41.486,4.927,111.492,135.019,3.398,6.768,4.048,5.751,16.347,8.544,3203.442,0.057,2.338
1282.14,8.5,15.171,8.81,43.39,4.926,114.289,130.862,3.144,6.595,4.175,5.618,16.587,8.544,3202.65,0.029,2.319
1282.22,8.5,15.168,8.806,46.964,4.925,117.17,126.467,3.022,6.359,4.219,5.427,16.838,8.544,3201.801,0.06,2.287
1282.29,8.5,15.165,8.802,50.054,4.924,119.198,123.314,2.995,6.081,4.161,5.197,17.06,8.544,3201.117,0.041,2.269
1282.37,8.5,15.162,8.797,50.739,4.923,119.693,121.034,3.213,5.799,4.028,4.957,17.226,8.545,3200.641,0.09,2.267
1282.45,8.5,15.159,8.792,49.27,4.922,118.584,118.096,3.254,5.56,3.617,4.749,17.335,8.545,3199.871,0.157,2.27
1282.52,8.5,15.156,8.786,45.918,4.921,116.287,114.06,3.447,5.416,2.857,4.615,17.419,8.546,3197.842,0.227,2.286
1282.6,8.5,15.153,8.782,42.359,4.92,113.304,109.08,3.859,5.411,2.091,4.593,17.521,8.547,3194.045,0.149,2.303
1282.68,8.5,15.15,8.779,40.324,4.919,109.962,102.352,4.186,5.578,1.581,4.71,17.664,8.547,3189.135,0.186,2.319
1282.75,8.5,15.147,8.779,40.691,4.917,106.549,95.387,4.479,5.928,1.349,4.981,17.852,8.548,3185.131,0.077,2.337
1282.83,8.5,15.144,8.781,42.136,4.916,103.604,90.147,4.26,6.45,1.355,5.4,18.071,8.548,3184.645,0.053,2.372
1282.9,8.5,15.141,8.784,41.595,4.915,101.858,87.754,4.118,7.097,1.641,5.934,18.301,8.549,3189.031,0.043,2.406
1282.98,8.5,15.138,8.786,39.128,4.914,101.786,88.806,3.812,7.784,2.408,6.515,18.516,8.549,3197.131,0.033,2.419
1283.06,8.5,15.135,8.786,37.392,4.913,103.28,92.701,3.868,8.4,4.089,7.051,18.701,8.548,3205.428,0.001,2.41
1283.13,8.5,15.132,8.784,38.308,4.912,105.705,98.513,3.892,8.834,6.39,7.444,18.843,8.548,3209.999,0.041,2.406
1283.21,8.5,15.129,8.781,40.544,4.911,108.218,105.603,4.08,9.014,6.756,7.623,18.955,8.547,3208.551,0.054,2.393
1283.28,8.5,15.126,8.777,42.684,4.91,110.077,112.805,3.816,8.933,5.755,7.573,19.056,8.548,3202.026,0.019,2.381
1283.36,8.5,15.123,8.774,42.924,4.909,110.8,118.424,3.745,8.658,5.042,7.342,19.163,8.548,3194.291,0.081,2.364
1283.44,8.5,15.12,8.772,41.82,4.908,110.232,121.419,3.699,8.303,4.66,7.023,19.296,8.55,3190.011,0.088,2.362
1283.51,8.5,15.117,8.771,41.729,4.907,108.619,119.472,3.714,7.986,4.402,6.721,19.453,8.551,3191.673,0.061,2.371
1283.59,8.5,15.114,8.773,41.885,4.905,106.564,112.33,3.772,7.79,4.252,6.515,19.63,8.551,3198.167,0.019,2.394
1283.67,8.5,15.111,8.775,41.242,4.904,104.72,104.175,3.675,7.742,4.305,6.437,19.791,8.551,3205.416,0.061,2.419
1283.74,8.5,15.108,8.777,40.17,4.903,103.416,99.789,3.691,7.821,4.609,6.475,19.912,8.551,3209.153,0.047,2.434
1283.82,8.5,15.106,8.777,39.421,4.902,102.628,100.024,3.694,7.977,5.131,6.59,19.972,8.55,3207.248,0.029,2.436
1283.89,8.5,15.103,8.776,39.082,4.901,102.282,102.148,3.683,8.154,5.856,6.736,19.985,8.55,3200.919,0.025,2.433
1283.97,8.5,15.1,8.772,40.463,4.9,102.508,103.854,3.928,8.302,6.805,6.869,19.989,8.549,3193.582,0.06,2.413
1284.05,8.5,15.097,8.766,43.05,4.899,103.556,105.44,3.831,8.385,7.686,6.957,20.029,8.548,3188.715,0.077,2.4
1284.12,8.5,15.094,8.761,45.69,4.898,105.437,108.519,3.605,8.381,7.617,6.976,20.122,8.547,3187.756,0.032,2.379
1284.2,8.5,15.091,8.757,46.404,4.897,107.699,113.025,3.371,8.288,6.573,6.923,20.254,8.546,3189.506,0.034,2.367
1284.28,8.5,15.088,8.757,43.749,4.896,109.686,116.51,3.35,8.123,5.498,6.806,20.381,8.544,3191.361,0.001,2.357
1284.35,8.5,15.085,8.761,40.853,4.895,111.091,117.436,3.593,7.908,4.889,6.646,20.458,8.543,3191.361,-0.003,2.357
1284.43,8.5,15.082,8.768,40.919,4.894,112.194,116.276,3.604,7.661,4.692,6.459,20.464,8.542,3189.318,0.043,2.354
1284.5,8.5,15.079,8.775,44.22,4.893,113.533,114.171,3.134,7.389,4.69,6.249,20.403,8.542,3186.522,0.048,2.353
1284.58,8.5,15.076,8.78,46.883,4.891,115.367,113.258,3.214,7.091,4.607,6.015,20.318,8.543,3184.943,0.071,2.33
1284.66,8.5,15.073,8.783,46.769,4.89,117.488,114.176,3.358,6.769,4.275,5.755,20.261,8.544,3186.306,0.017,2.306
1284.73,8.5,15.07,8.782,45.364,4.889,119.525,116.365,3.433,6.435,3.884,5.476,20.272,8.544,3191.224,-0.02,2.282
1284.81,8.5,15.067,8.778,46.41,4.888,121.295,118.353,3.237,6.113,3.648,5.197,20.347,8.544,3198.715,0.039,2.271
1284.88,8.5,15.064,8.774,49.672,4.887,122.694,119.476,3.126,5.832,3.534,4.948,20.447,8.544,3206.913,0.145,2.267
1284.96,8.5,15.061,8.768,50.527,4.886,123.388,119.983,3.389,5.616,3.31,4.749,20.532,8.544,3214.273,0.124,2.261
1285.04,8.5,15.058,8.762,48.384,4.885,122.927,119.467,3.501,5.48,2.914,4.618,20.583,8.543,3220.086,0.19,2.255
1285.11,8.5,15.055,8.758,45.444,4.884,121.202,118.722,3.867,5.437,2.572,4.564,20.575,8.543,3224.233,0.166,2.25
1285.19,8.5,15.052,8.757,42.708,4.883,118.652,117.853,3.972,5.496,2.437,4.594,20.505,8.542,3226.678,0.063,2.258
1285.27,8.5,15.049,8.76,38.94,4.882,115.948,115.784,4.094,5.662,2.463,4.711,20.377,8.541,3227.226,0.036,2.296
1285.34,8.5,15.046,8.766,35.063,4.881,113.502,111.79,4.37,5.926,2.491,4.913,20.204,8.541,3225.524,0.036,2.338
1285.42,8.5,15.043,8.772,33.976,4.88,111.358,106.883,4.39,6.266,2.481,5.178,19.995,8.54,3221.399,0.078,2.371
1285.49,8.5,15.04,8.778,36.041,4.879,109.571,104.29,4.121,6.644,2.605,5.478,19.743,8.54,3215.266,0.06,2.38
1285.57,8.5,15.037,8.78,40.749,4.877,108.477,106.212,3.742,7.013,3.075,5.774,19.452,8.541,3208.347,0.065,2.382
1285.65,8.5,15.034,8.78,45.237,4.876,108.434,111.032,3.7,7.324,4.084,6.025,19.138,8.541,3202.389,-0.031,2.378
1285.72,8.5,15.031,8.778,48.27,4.875,109.411,115.191,3.388,7.531,5.453,6.193,18.822,8.542,3199.216,0.014,2.379
1285.8,8.5,15.028,8.776,50.55,4.874,110.963,116.458,3.323,7.604,5.938,6.254,18.538,8.542,3199.577,0.021,2.374
1285.88,8.5,15.025,8.775,49.105,4.873,112.557,116.235,3.026,7.537,5.096,6.202,18.308,8.542,3202.75,0.03,2.374
1285.95,8.5,15.022,8.772,42.729,4.872,113.905,115.897,3.006,7.353,4.189,6.053,18.136,8.543,3207.209,0.063,2.366
1286.03,8.5,15.019,8.769,35.367,4.871,115.023,115.341,3.038,7.094,3.737,5.84,17.999,8.543,3211.46,0.036,2.364
1286.1,8.5,15.016,8.764,32.056,4.87,116.018,116.703,3.2,6.815,3.69,5.606,17.852,8.543,3214.208,0.074,2.361
1286.18,8.5,15.013,8.759,33.288,4.869,116.913,120.931,3.453,6.557,3.872,5.386,17.682,8.544,3214.752,0.057,2.354
1286.26,8.5,15.01,8.756,37.534,4.868,117.612,127.177,3.428,6.341,4.022,5.198,17.507,8.546,3213.3,-0.007,2.349
1286.33,8.5,15.007,8.756,41.226,4.867,117.946,132.556,3.284,6.168,4.012,5.042,17.347,8.547,3210.809,0.025,2.348
1286.41,8.5,15.005,8.757,41.874,4.866,117.786,133.842,3.311,6.029,3.935,4.913,17.217,8.548,3208.442,0.015,2.357
1286.49,8.5,15.002,8.759,40.399,4.865,117.168,131.344,3.295,5.919,3.879,4.809,17.098,8.549,3206.93,0.009,2.368
1286.56,8.5,14.999,8.762,38.172,4.863,116.255,128.644,3.573,5.838,3.83,4.729,16.96,8.549,3206.129,0.067,2.371
1286.64,8.5,14.996,8.764,37.099,4.862,115.211,128.477,3.632,5.784,3.792,4.675,16.765,8.548,3205.031,0.043,2.374
1286.71,8.5,14.993,8.766,37.001,4.861,114.147,129.834,3.78,5.755,3.802,4.645,16.514,8.547,3202.725,0.058,2.375
1286.79,8.5,14.99,8.768,36.795,4.86,113.16,130.815,3.719,5.74,3.862,4.631,16.242,8.547,3198.931,0.019,2.383
1286.87,8.5,14.987,8.768,35.735,4.859,112.36,130.058,3.625,5.728,3.937,4.624,16.011,8.548,3194.399,0.065,2.39
1286.94,8.5,14.984,8.766,34.03,4.858,111.831,128.579,3.512,5.711,3.994,4.615,15.86,8.549,3190.707,0.087,2.393
1287.02,8.5,14.981,8.764,32.543,4.857,111.568,129.482,3.447,5.685,4.001,4.6,15.797,8.55,3189.458,0.046,2.39
1287.09,8.5,14.978,8.76,31.583,4.856,111.471,132.831,3.693,5.652,3.954,4.58,15.79,8.551,3191.078,0.042,2.392
1287.17,8.5,14.975,8.756,31.628,4.855,111.441,134.777,3.782,5.614,3.894,4.554,15.819,8.551,3194.528,0.05,2.395
1287.25,8.5,14.972,8.754,32.671,4.854,111.509,133.462,3.92,5.569,3.876,4.522,15.854,8.552,3198.125,0.066,2.392
1287.32,8.5,14.969,8.755,34.977,4.853,111.806,130.051,3.723,5.514,3.935,4.481,15.898,8.552,3200.907,0.028,2.394
1287.4,8.5,14.966,8.759,37.457,4.852,112.388,126.757,3.591,5.44,4.075,4.426,15.96,8.551,3203.068,0.056,2.394
1287.48,8.5,14.963,8.764,39.019,4.851,113.117,126.658,3.209,5.344,4.258,4.352,16.074,8.551,3205.925,0.008,2.402
1287.55,8.5,14.96,8.767,40.282,4.85,113.699,128.271,3.222,5.226,4.409,4.261,16.272,8.55,3210.608,0.051,2.402
1287.63,8.5,14.957,8.768,40.824,4.848,113.944,129.49,3.33,5.096,4.489,4.158,16.573,8.549,3216.964,0.041,2.395
1287.7,8.5,14.954,8.766,40.839,4.847,114.038,131.048,3.627,4.967,4.493,4.056,16.984,8.548,3223.191,0.019,2.389
1287.78,8.5,14.951,8.761,40.415,4.846,114.447,133.361,4.048,4.845,4.433,3.959,17.49,8.546,3226.669,0.056,2.38
1287.86,8.5,14.948,8.754,41.008,4.845,115.492,136.058,4.145,4.727,4.355,3.866,18.038,8.544,3225.698,0.049,2.369
1287.93,8.5,14.945,8.747,43.366,4.844,117.096,139.382,3.977,4.598,4.251,3.767,18.577,8.543,3220.661,0.044,2.358
1288.01,8.5,14.942,8.742,46.161,4.843,118.943,144.058,3.679,4.445,4.121,3.646,19.061,8.542,3213.967,0.023,2.334
1288.09,8.5,14.939,8.743,47.08,4.842,120.808,147.898,3.318,4.263,3.994,3.499,19.471,8.542,3208.755,0.027,2.318
1288.16,8.5,14.936,8.748,47.483,4.841,122.68,149.608,2.841,4.064,3.862,3.33,19.828,8.542,3207.345,0.07,2.307
1288.24,8.5,14.933,8.756,49.842,4.84,124.48,148.954,2.856,3.868,3.701,3.16,20.17,8.542,3210.317,0.097,2.3
1288.31,8.5,14.93,8.764,52.71,4.839,125.731,146.944,2.987,3.704,3.41,3.01,20.522,8.542,3216.362,0.135,2.291
1288.39,8.5,14.928,8.771,52.812,4.838,125.761,146.158,3.085,3.592,2.837,2.902,20.891,8.542,3222.903,0.182,2.284
1288.47,8.5,14.925,8.775,47.64,4.837,124.217,145.173,3.136,3.548,2.164,2.851,21.261,8.542,3227.063,0.153,2.27
1288.54,8.5,14.922,8.777,41.482,4.836,121.358,142.467,3.273,3.58,1.621,2.865,21.608,8.542,3226.683,0.12,2.273
1288.62,8.5,14.919,8.778,38.842,4.835,117.931,138.246,3.489,3.685,1.293,2.945,21.918,8.542,3221.623,0.123,2.279
1288.69,8.5,14.916,8.779,40.947,4.833,114.778,132.482,3.633,3.849,1.171,3.08,22.193,8.542,3214.055,0.096,2.295
1288.77,8.5,14.913,8.779,44.311,4.832,112.491,127.269,3.602,4.049,1.228,3.25,22.433,8.542,3207.766,0.051,2.306
1288.85,8.5,14.91,8.776,45.197,4.831,111.373,125.223,3.462,4.252,1.469,3.427,22.637,8.542,3206.673,0.16,2.313
1288.92,8.5,14.907,8.772,44.254,4.83,111.579,127.67,3.378,4.42,1.859,3.58,22.801,8.542,3212.432,0.098,2.304
1289,8.5,14.904,8.767,43.397,4.829,113.16,131.731,3.346,4.519,2.16,3.681,22.918,8.541,3222.687,0.082,2.289
1289.08,8.5,14.901,8.764,44.599,4.828,116.008,132.637,3.261,4.531,2.101,3.712,22.974,8.54,3231.722,0.125,2.274
1289.15,8.5,14.898,8.764,45.842,4.827,119.747,130.484,3.163,4.453,1.895,3.671,22.986,8.539,3233.46,0.141,2.269
1289.23,8.5,14.895,8.765,45.551,4.826,123.692,129.426,3.135,4.302,1.667,3.567,22.976,8.539,3225.416,0.141,2.265
1289.3,8.5,14.892,8.763,44.815,4.825,127.046,131.965,3.034,4.105,1.351,3.42,22.951,8.539,3211.251,0.109,2.261
1289.38,8.5,14.889,8.756,44.284,4.824,129.268,133.288,2.975,3.892,1.046,3.253,22.921,8.54,3199.768,0.134,2.255
1289.46,8.5,14.886,8.743,42.254,4.823,130.28,131.104,2.957,3.689,0.813,3.09,22.908,8.542,3200.004,0.118,2.252
1289.53,8.5,14.883,8.725,39.188,4.822,130.356,129.122,3.303,3.515,0.658,2.947,22.956,8.543,3215.546,0.151,2.251
1289.61,8.5,14.88,8.706,36.489,4.821,129.87,130.78,3.621,3.378,0.564,2.832,23.102,8.543,3241.941,0.035,2.265
1289.69,8.5,14.877,8.692,34.023,4.82,129.121,134.761,4.098,3.277,0.527,2.745,23.366,8.543,3268.932,0.066,2.284
1289.76,8.5,14.874,8.688,32.085,4.818,128.279,136.649,4.209,3.207,0.539,2.684,23.721,8.542,3286.105,0.095,2.301
1289.84,8.5,14.871,8.694,31.326,4.817,127.385,136.754,4.173,3.163,0.59,2.643,24.107,8.542,3288.688,0.078,2.306
1289.91,8.5,14.868,8.709,33.113,4.816,126.397,137.392,3.953,3.138,0.664,2.618,24.482,8.542,3280.126,0.098,2.314
1289.99,8.5,14.865,8.73,39.335,4.815,125.275,138.536,3.686,3.13,0.747,2.605,24.816,8.543,3269.575,0.051,2.321
1290.07,8.5,14.862,8.751,48.378,4.814,123.982,137.303,3.394,3.141,0.866,2.605,25.088,8.545,3266.127,0.046,2.324
1290.14,8.5,14.86,8.768,52.434,4.813,122.436,133.401,3.499,3.186,1.061,2.628,25.322,8.545,3273.604,0.097,2.325
1290.22,8.5,14.857,8.781,49.417,4.812,120.466,129.186,3.561,3.292,1.293,2.695,25.538,8.545,3288.612,0.082,2.319
1290.3,8.5,14.854,8.79,45.16,4.811,117.904,126.359,3.727,3.49,1.387,2.835,25.722,8.544,3302.923,0.09,2.319
1290.37,8.5,14.851,8.796,43.187,4.81,114.867,122.954,3.534,3.794,1.308,3.066,25.865,8.543,3308.591,0.111,2.317
1290.45,8.5,14.848,8.802,43.942,4.809,111.869,116.559,3.456,4.186,1.21,3.382,26,8.542,3302.229,0.103,2.322
1290.52,8.5,14.845,8.806,45.822,4.808,109.542,110.446,3.34,4.618,1.182,3.744,26.169,8.542,3286.343,0.087,2.338
1290.6,8.5,14.842,8.808,46.594,4.807,108.246,108.713,3.422,5.031,1.284,4.104,26.394,8.543,3267.614,0.047,2.353
1290.68,8.5,14.839,8.809,46.708,4.806,107.999,111.428,3.309,5.372,1.601,4.413,26.655,8.544,3253.195,0.051,2.368
1290.75,8.5,14.836,8.81,47.441,4.805,108.762,114.473,3.144,5.6,2.284,4.635,26.9,8.545,3246.734,0.057,2.355
1290.83,8.5,14.833,8.812,46.875,4.803,110.727,115.865,2.927,5.694,3.408,4.749,27.081,8.546,3247.306,0.071,2.334
1290.9,8.5,14.83,8.815,46.458,4.802,114.106,116.133,2.993,5.649,4.33,4.749,27.197,8.546,3251.099,0.025,2.303
1290.98,8.5,14.827,8.818,48.482,4.801,118.532,116.343,2.816,5.476,4.278,4.64,27.296,8.545,3253.936,0.019,2.288
1291.06,8.5,14.824,8.821,51.2,4.8,122.951,117.146,2.868,5.201,4.001,4.439,27.464,8.546,3253.641,0.049,2.268
1291.13,8.5,14.821,8.823,51.659,4.799,126.271,116.631,2.766,4.866,3.875,4.177,27.781,8.546,3251.003,0.131,2.254
1291.21,8.5,14.818,8.824,47.808,4.798,128.046,115.191,3.056,4.523,3.563,3.893,28.267,8.547,3248.237,0.135,2.24
1291.29,8.5,14.815,8.824,41.056,4.797,128.383,115.018,3.19,4.231,3.025,3.636,28.873,8.547,3246.833,0.169,2.245
1291.36,8.5,14.812,8.825,35.659,4.796,127.141,115.689,3.355,4.039,2.434,3.449,29.501,8.546,3246.385,0.15,2.256
1291.44,8.5,14.809,8.825,34.05,4.795,123.574,115.251,3.522,3.983,1.927,3.365,30.074,8.545,3244.654,0.07,2.276
1291.51,8.5,14.806,8.826,34.877,4.793,117.201,113.631,3.762,4.093,1.623,3.413,30.551,8.543,3239.064,0.067,2.31
1291.59,8.5,14.803,8.828,36.074,4.792,108.924,111.777,3.838,4.4,1.557,3.616,30.908,8.541,3229.14,0.093,2.356
1291.67,8.5,14.8,8.83,36.925,4.791,100.843,108.364,4.095,4.936,1.749,4.001,31.162,8.539,3217.54,0.096,2.403
1291.74,8.5,14.797,8.831,36.753,4.79,94.83,102.092,4.116,5.717,2.297,4.585,31.368,8.539,3209.102,0.072,2.452
1291.82,8.5,14.794,8.829,36.078,4.789,91.403,94.106,4.32,6.723,3.352,5.356,31.558,8.539,3208.677,-0.036,2.47
1291.9,8.5,14.791,8.826,34.791,4.788,90.07,88.042,4,7.87,4.819,6.258,31.739,8.54,3218.408,-0.016,2.494
1291.97,8.5,14.788,8.82,31.94,4.787,90.561,88.661,3.86,9.001,6.361,7.179,31.926,8.54,3236.182,0.041,2.496
1292.05,8.5,14.785,8.814,29.125,4.786,93.16,97.337,4.036,9.911,7.895,7.962,32.143,8.541,3256.382,-0.006,2.478
1292.12,8.5,14.782,8.81,28.28,4.785,97.736,110.684,4.279,10.413,8.247,8.449,32.394,8.54,3272.767,0.021,2.447
1292.2,8.5,14.779,8.81,30.714,4.783,103.001,124.006,4.284,10.41,6.939,8.545,32.65,8.54,3281.554,-0.033,2.406
1292.28,8.5,14.776,8.814,35.999,4.782,107.157,134.761,3.906,9.944,5.565,8.256,32.853,8.54,3283.298,0.044,2.382
1292.35,8.5,14.773,8.818,41.08,4.781,109.221,141.389,3.713,9.182,4.666,7.696,32.942,8.54,3281.99,0.07,2.37
1292.43,8.5,14.77,8.821,43.664,4.78,109.549,142.658,3.435,8.348,4.197,7.038,32.923,8.54,3282.207,0.026,2.374
1292.5,8.5,14.767,8.822,43.526,4.779,109.108,139.486,3.424,7.637,3.994,6.45,32.85,8.54,3285.744,0.07,2.387
1292.58,8.5,14.764,8.819,41.736,4.778,108.457,132.738,3.336,7.156,3.909,6.037,32.781,8.539,3290.225,0.089,2.405
1292.66,8.5,14.761,8.816,38.832,4.777,107.612,124.118,3.653,6.904,3.789,5.817,32.768,8.538,3291.227,0.06,2.402
1292.73,8.5,14.758,8.813,36.788,4.776,106.747,115.669,3.702,6.809,3.568,5.742,32.841,8.537,3286.063,0.028,2.407
1292.81,8.5,14.755,8.811,37.131,4.775,106.611,108.902,3.599,6.769,3.353,5.73,32.994,8.537,3276.59,0.012,2.404
1292.89,8.5,14.752,8.81,39.153,4.773,108.06,104.736,3.364,6.694,3.235,5.701,33.199,8.537,3269.068,0.043,2.408
1292.96,8.5,14.749,8.811,40.138,4.772,111.227,104.294,3.563,6.521,3.216,5.593,33.428,8.538,3270.462,0.047,2.403
1293.04,8.5,14.746,8.811,39.043,4.771,115.287,109.527,3.695,6.226,3.229,5.38,33.673,8.538,3283.508,0.05,2.387
1293.11,8.5,14.743,8.811,39.204,4.77,119.058,118.643,3.81,5.826,3.309,5.066,33.95,8.538,3304.106,0.037,2.364
1293.19,8.5,14.74,8.809,41.791,4.769,121.839,128.66,3.584,5.372,3.296,4.692,34.276,8.537,3323.082,0.071,2.345
1293.27,8.5,14.737,8.807,44.829,4.768,123.691,135.715,3.348,4.932,2.967,4.314,34.637,8.536,3330.918,0.086,2.329
1293.34,8.5,14.734,8.806,45.289,4.767,124.929,138.404,3.132,4.567,2.565,3.987,34.997,8.537,3323.65,0.139,2.327
1293.42,8.5,14.731,8.804,42.879,4.766,125.487,138.671,3.028,4.318,2.244,3.751,35.319,8.538,3306.051,0.13,2.326
1293.5,8.5,14.728,8.802,39.89,4.765,124.959,137.93,2.889,4.201,2.059,3.623,35.587,8.539,3288.302,0.05,2.32
1293.57,8.5,14.725,8.8,38.051,4.764,123.165,136.451,2.822,4.218,2.037,3.608,35.813,8.54,3279.767,0.072,2.326
1293.65,8.5,14.722,8.797,37.819,4.762,120.556,131.456,3,4.36,2.196,3.702,36.02,8.541,3283.66,0.053,2.322
1293.72,8.5,14.719,8.795,38.323,4.761,118.016,122.426,3.398,4.607,2.573,3.894,36.243,8.541,3295.481,0.037,2.322
1293.8,8.5,14.716,8.793,40.338,4.76,116.266,113.325,3.581,4.923,3.207,4.156,36.512,8.54,3306.394,0.041,2.317
1293.88,8.5,14.713,8.793,43.67,4.759,115.471,108.169,3.585,5.257,3.96,4.447,36.827,8.54,3309.49,0.036,2.324
1293.95,8.5,14.71,8.795,46.39,4.758,115.404,106.61,3.358,5.553,4.325,4.719,37.134,8.54,3304.256,0.023,2.33
1294.03,8.5,14.707,8.799,46.389,4.757,115.834,105.877,3.236,5.766,4.427,4.926,37.355,8.541,3295.773,0.04,2.329
1294.11,8.5,14.704,8.803,44.727,4.756,116.668,104.982,3.071,5.871,4.49,5.044,37.465,8.542,3290.459,0.035,2.328
1294.18,8.5,14.701,8.807,45.696,4.755,117.85,105.379,3.023,5.871,4.331,5.068,37.505,8.542,3291.596,0.063,2.326
1294.26,8.5,14.698,8.811,49.786,4.754,119.267,107.59,3.259,5.785,4.046,5.014,37.543,8.542,3297.509,0.059,2.325
1294.33,8.5,14.695,8.813,53.563,4.753,120.719,109.97,3.381,5.644,3.77,4.906,37.645,8.542,3303.718,0.041,2.317
