 DEPTH,BIT,BVOL,CAL,CNC,CVOL,DT,GR,PE,RD,RMSL,RS,SPBR,ZCOR,ZDEN,SPD,TTEN
1124.56,8.5,26.869,8.805,68.428,12.711,56.884,41.309,14.955,0.141,1.975,0.1,31.936,-0.652,1.71,8.536,3191.827
1124.64,8.5,26.865,8.805,72.169,12.71,56.883,41.712,14.897,0.138,1.979,0.1,31.918,-0.646,1.708,8.535,3190.555
1124.71,8.5,26.862,8.805,76.564,12.708,56.877,42.396,14.864,0.136,1.979,0.1,31.9,-0.644,1.72,8.535,3193.655
1124.79,8.5,26.858,8.805,75.774,12.706,56.868,43.159,14.857,0.135,1.972,0.1,31.882,-0.662,1.74,8.535,3200.636
1124.86,8.5,26.855,8.805,69.602,12.705,56.858,43.47,14.864,0.135,1.96,0.1,31.864,-0.639,1.762,8.535,3208.292
1124.94,8.5,26.851,8.805,62.438,12.703,56.849,42.898,14.843,0.136,1.952,0.1,31.845,-0.64,1.778,8.535,3212.633
1125.02,8.5,26.848,8.805,59.612,12.701,56.843,42.145,14.765,0.137,1.952,0.1,31.827,-0.676,1.782,8.535,3211.412
1125.09,8.5,26.844,8.805,60.813,12.7,56.839,42.351,14.675,0.137,1.96,0.1,31.809,-0.65,1.779,8.535,3205.655
1125.17,8.5,26.84,8.805,62.347,12.698,56.833,43.484,14.595,0.137,1.969,0.1,31.791,-0.642,1.786,8.535,3199.079
1125.25,8.5,26.837,8.805,63.13,12.696,56.827,44.225,14.553,0.136,1.973,0.1,31.773,-0.647,1.794,8.534,3195.671
1125.32,8.5,26.833,8.806,62.029,12.695,56.821,43.486,14.52,0.135,1.947,0.1,31.755,-0.629,1.801,8.533,3196.776
1125.4,8.5,26.83,8.806,61.836,12.693,56.819,41.929,14.537,0.133,1.907,0.1,31.736,-0.685,1.807,8.532,3200.336
1125.47,8.5,26.826,8.806,64.044,12.692,56.824,41.385,14.528,0.132,2.368,0.1,31.718,-0.634,1.797,8.53,3202.406
1125.55,8.5,26.823,8.806,67.667,12.69,56.837,42.201,14.565,0.132,1.657,0.1,31.7,-0.617,1.807,8.529,3199.867
1125.63,8.5,26.819,8.806,70.103,12.688,56.858,43.095,14.548,0.131,0.534,0.1,31.682,-0.604,1.81,8.528,3192.627
1125.7,8.5,26.816,8.806,68.313,12.687,56.887,42.892,14.513,0.13,0.228,0.1,31.664,-0.64,1.823,8.527,3183.971
1125.78,8.5,26.812,8.806,64.265,12.685,56.921,41.831,14.495,0.129,0.136,0.1,31.646,-0.649,1.833,8.528,3178.278
1125.86,8.5,26.808,8.806,61.451,12.683,56.959,41.422,14.459,0.126,0.106,0.1,31.627,-0.651,1.824,8.529,3177.917
1125.93,8.5,26.805,8.806,61.429,12.682,57,42.748,14.417,0.124,0.098,0.1,31.609,-0.661,1.825,8.53,3181.925
1126.01,8.5,26.801,8.805,60.809,12.68,57.04,44.265,14.344,0.122,0.099,0.1,31.591,-0.628,1.821,8.531,3186.743
1126.08,8.5,26.798,8.805,57.278,12.678,57.076,44.492,14.303,0.121,0.1,0.1,31.573,-0.621,1.822,8.531,3188.833
1126.16,8.5,26.794,8.805,53.489,12.677,57.101,44.62,14.305,0.122,0.1,0.1,31.555,-0.622,1.822,8.532,3187.305
1126.24,8.5,26.791,8.805,51.576,12.675,57.116,45.936,14.373,0.124,0.1,0.1,31.537,-0.695,1.831,8.532,3184.089
1126.31,8.5,26.787,8.805,53.502,12.673,57.122,49.242,14.444,0.126,0.1,0.1,31.518,-0.615,1.858,8.532,3181.804
1126.39,8.5,26.784,8.805,59.966,12.672,57.121,53.649,14.461,0.128,0.1,0.1,31.5,-0.608,1.888,8.532,3181.755
1126.47,8.5,26.78,8.805,70.263,12.67,57.109,56.614,14.422,0.129,0.1,0.1,31.482,-0.623,1.891,8.531,3183.582
1126.54,8.5,26.776,8.805,77.259,12.668,57.082,57.563,14.355,0.129,0.1,0.1,31.464,-0.581,1.898,8.531,3185.87
1126.62,8.5,26.773,8.806,71.908,12.667,57.041,56.922,14.273,0.13,0.1,0.1,31.446,-0.591,1.892,8.53,3187.353
1126.69,8.5,26.769,8.806,60.949,12.665,56.995,54.438,14.223,0.13,0.1,0.1,31.428,-0.585,1.881,8.53,3187.733
1126.77,8.5,26.766,8.805,56.129,12.663,56.953,50.03,14.23,0.13,0.1,0.1,31.409,-0.602,1.883,8.531,3187.454
1126.85,8.5,26.762,8.805,59.798,12.662,56.917,45.501,14.29,0.129,0.1,0.1,31.391,-0.531,1.889,8.531,3187.116
1126.92,8.5,26.759,8.805,65.613,12.66,56.882,42.384,14.338,0.128,0.1,0.1,31.373,-0.63,1.9,8.532,3187.062
1127,8.5,26.755,8.805,64.997,12.658,56.848,41.454,14.384,0.126,0.1,0.1,31.355,-0.612,1.9,8.533,3187.212
1127.07,8.5,26.752,8.805,58.617,12.657,56.817,43.216,14.436,0.124,0.1,0.1,31.337,-0.636,1.904,8.533,3187.657
1127.15,8.5,26.748,8.805,53.56,12.655,56.796,45.587,14.472,0.122,0.1,0.1,31.318,-0.651,1.912,8.534,3188.479
1127.23,8.5,26.744,8.805,50.847,12.653,56.787,46.828,14.454,0.121,0.1,0.1,31.3,-0.579,1.935,8.534,3189.412
1127.3,8.5,26.741,8.805,49.829,12.652,56.787,46.84,14.447,0.12,0.1,0.1,31.282,-0.611,1.96,8.534,3189.692
1127.38,8.5,26.737,8.805,49.662,12.65,56.787,47.174,14.466,0.12,0.1,0.1,31.264,-0.62,1.996,8.533,3188.397
1127.46,8.5,26.734,8.805,49.739,12.648,56.784,50.13,14.241,0.119,0.1,0.1,31.246,-0.557,2.036,8.533,3185.332
1127.53,8.5,26.73,8.805,49.341,12.647,56.777,55.467,13.92,0.119,0.1,0.1,31.228,-0.532,2.071,8.532,3181.314
1127.61,8.5,26.727,8.805,48.903,12.645,56.772,60.593,13.386,0.119,0.1,0.1,31.209,-0.574,2.099,8.531,3177.595
1127.68,8.5,26.723,8.805,51.029,12.643,56.774,63.486,13.742,0.12,0.1,0.1,31.191,-0.513,2.109,8.532,3175.125
1127.76,8.5,26.72,8.805,55.214,12.642,56.786,64.83,13.85,0.121,0.1,0.1,31.173,-0.518,2.111,8.532,3174.656
1127.84,8.5,26.716,8.805,57.94,12.64,56.81,66.796,14.378,0.122,0.1,0.1,31.155,-0.515,2.133,8.532,3176.759
1127.91,8.5,26.713,8.805,56.724,12.638,56.84,69.384,14.581,0.122,0.1,0.1,31.137,-0.521,2.151,8.532,3181.467
1127.99,8.5,26.709,8.805,54.496,12.637,56.869,70.916,14.822,0.121,0.1,0.1,31.119,-0.541,2.165,8.533,3188.067
1128.07,8.5,26.705,8.805,53.355,12.635,56.891,70.098,14.993,0.118,0.1,0.1,31.1,-0.519,2.161,8.533,3195.042
1128.14,8.5,26.702,8.805,53.612,12.633,56.905,67.565,14.68,0.115,0.1,0.1,31.082,-0.544,2.175,8.534,3200.17
1128.22,8.5,26.698,8.805,54.809,12.632,56.922,64.839,16.832,0.111,0.1,0.1,31.064,-0.506,2.218,8.535,3201.905
1128.29,8.5,26.695,8.806,56.012,12.63,56.949,61.994,17.267,0.107,0.1,0.1,31.046,-0.491,2.216,8.536,3200.432
1128.37,8.5,26.691,8.806,57.994,12.628,56.981,58.632,18.561,0.104,0.1,0.1,31.028,-0.65,2.084,8.537,3197.645
1128.45,8.5,26.688,8.807,59.605,12.627,57.007,54.486,18.336,0.102,0.1,0.1,31.01,-1.249,1.845,8.538,3195.983
1128.52,8.5,26.684,8.809,60.482,12.625,57.016,50.633,17.604,0.101,0.1,0.1,30.991,-1.318,1.691,8.538,3196.673
1128.6,8.5,26.68,8.81,60.938,12.623,57.012,48.526,13.769,0.1,0.1,0.1,30.973,-1.143,1.628,8.537,3198.792
1128.67,8.5,26.677,8.811,61.793,12.622,57.005,48.272,8.849,0.1,0.1,0.1,30.955,-1.284,1.467,8.537,3199.696
1128.75,8.5,26.673,8.813,63.596,12.62,57.003,49.658,5.582,0.102,0.102,0.101,30.937,-1.299,1.42,8.537,3196.968
1128.83,8.5,26.67,8.814,66.067,12.618,56.999,52.282,4.223,0.11,0.103,0.103,30.919,-1.286,1.531,8.537,3190.671
1128.9,8.5,26.666,8.816,68.569,12.616,56.983,57.007,3.799,0.142,0.104,0.114,30.901,-0.886,1.85,8.538,3183.874
1128.98,8.5,26.662,8.818,67.992,12.614,56.954,64.298,4.027,0.445,0.111,0.177,30.882,0.019,2.229,8.538,3180.61
1129.06,8.5,26.658,8.82,63.2,12.612,56.921,71.592,4.183,591.479,0.139,590.366,30.864,0.184,2.334,8.538,3183.102
1129.13,8.5,26.654,8.823,57.354,12.61,56.894,76.157,4.183,3573.277,0.227,3570.681,30.846,0.102,2.274,8.538,3189.995
1129.21,8.5,26.65,8.824,55.187,12.608,56.877,77.463,4.231,10925.394,0.544,10921.038,30.828,0.035,2.163,8.537,3197.092
1129.28,8.5,26.646,8.826,57.776,12.606,56.872,76.747,4.041,23587.074,2.058,23581.305,30.81,0.04,2.128,8.537,3200.711
1129.36,8.5,26.642,8.828,61.561,12.604,56.877,75.252,3.99,40037.73,3.416,40031.41,30.792,0.046,2.122,8.536,3200.622
1129.44,8.5,26.638,8.831,63.659,12.602,56.89,72.239,3.705,55807.32,2.476,55801.418,30.773,0.047,2.109,8.536,3199.963
1129.51,8.5,26.634,8.838,62.675,12.6,56.907,67.472,3.572,65496.352,2.406,65491.469,30.755,0.013,2.086,8.535,3202.842
1129.59,8.5,26.63,8.853,58.476,12.598,56.926,63.723,3.382,65495.516,2.675,57305.352,30.737,-0.05,2.025,8.535,3210.967
1129.67,8.5,26.626,8.875,54.262,12.595,56.944,63.898,3.314,55805.324,3.319,49119.234,30.719,0.091,1.912,8.534,3221.369
1129.74,8.5,26.621,8.906,49.672,12.592,56.963,67.161,3.212,40035.789,1.347,40933.113,30.701,0.208,1.696,8.533,3227.562
1129.82,8.5,26.616,8.94,44.444,12.589,56.983,70.394,2.93,23586.455,0.421,32746.996,30.683,0.059,1.466,8.532,3224.447
1129.89,8.5,26.609,8.976,42.024,12.584,57.004,72.457,2.506,10926.665,0.196,24560.879,30.664,-0.015,1.316,8.532,3212.899
1129.97,8.5,26.602,16.177,45.869,12.579,57.022,74.648,2.295,3576.266,0.127,16374.761,30.646,0.004,1.253,8.532,3199.671
1130.05,8.5,26.593,17.178,58.965,12.572,136.739,78.698,2.223,595.526,0.104,8188.643,30.628,0.01,1.234,8.533,3193.657
1130.12,8.5,26.583,18.052,79.097,12.564,139.82,83.366,2.267,4.764,0.098,2.525,30.61,-0.009,1.226,8.534,3199.119
1130.2,8.5,26.571,18.761,89.098,12.554,142.747,86.001,2.295,4.193,0.099,2.504,30.592,-0.029,1.219,8.533,3211.48
1130.28,8.5,26.559,19.179,77.465,12.543,145.616,86.799,2.329,3.825,0.1,2.662,30.573,-0.015,1.219,8.532,3220.148
1130.35,8.5,26.545,19.153,63.672,12.532,147.916,87.15,2.399,3.628,0.1,3.027,30.555,-0.022,1.209,8.531,3215.738
1130.43,8.5,26.531,18.59,59.405,12.519,148.85,88.519,2.598,3.605,0.1,3.66,30.537,-0.016,1.225,8.531,3196.998
1130.5,8.5,26.517,17.526,59.705,12.507,147.738,90.911,2.782,3.796,0.1,4.609,30.519,-0.015,1.33,8.531,3173.489
1130.58,8.5,26.504,16.138,60.888,12.496,144.452,92.448,2.967,4.289,0.099,5.868,30.501,0.12,1.559,8.532,3161.486
1130.66,8.5,26.492,14.678,59.702,12.486,139.634,92.933,3.169,5.174,0.102,7.344,30.483,0.233,1.835,8.532,3174.067
1130.73,8.5,26.482,13.387,54.791,12.478,134.243,94.41,3.116,6.501,0.12,8.868,30.464,0.131,2.055,8.532,3212.041
1130.81,8.5,26.473,12.43,49.634,12.471,128.911,97.757,2.764,8.244,0.173,10.233,30.446,0.057,2.181,8.53,3262.841
1130.88,8.5,26.466,11.846,46.564,12.466,123.854,101.814,2.303,10.253,0.337,11.26,30.428,0.027,2.201,8.528,3306.656
1130.96,8.5,26.46,11.561,48.256,12.462,119.099,104.62,1.726,12.268,0.973,11.85,30.41,0.037,2.15,8.526,3326.704
1131.04,8.5,26.455,11.454,54.526,12.458,114.643,104.92,1.52,13.991,3.408,12.007,30.392,0.055,2.04,8.525,3317.582
1131.11,8.5,26.45,11.443,62.463,12.455,110.408,104.237,1.546,15.202,3.806,11.833,30.374,0.139,1.907,8.525,3285.902
1131.19,8.5,26.445,11.47,65.713,12.452,106.247,104.527,1.957,15.845,3.154,11.486,30.355,0.218,1.801,8.527,3244.59
1131.27,8.5,26.44,11.496,61.877,12.449,102.171,104.423,2.405,16.041,3.142,11.126,30.337,0.158,1.775,8.529,3205.864
1131.34,8.5,26.435,11.511,55.653,12.446,98.41,102.098,2.637,16.033,3.058,10.89,30.319,0.283,1.913,8.532,3176.679
1131.42,8.5,26.43,11.521,50.402,12.442,95.186,97.252,2.582,16.09,3.042,10.865,30.301,0.367,2.104,8.534,3158.009
1131.49,8.5,26.424,11.53,47.863,12.439,92.509,92.654,2.327,16.427,3.19,11.076,30.283,0.287,2.238,8.535,3147.969
1131.57,8.5,26.419,11.543,47.691,12.436,90.291,91.311,2.025,17.116,3.485,11.481,30.265,0.117,2.297,8.537,3145.276
1131.65,8.5,26.414,11.562,47.044,12.433,88.636,92.834,1.791,18.057,3.736,11.987,30.246,0.075,2.339,8.537,3149.735
1131.72,8.5,26.409,11.585,43.174,12.43,87.889,94.239,1.725,19.033,3.713,12.465,30.228,0.043,2.373,8.537,3160.696
1131.8,8.5,26.404,11.609,37.276,12.426,88.314,93.941,1.527,19.793,3.45,12.797,30.21,0.034,2.398,8.537,3175.383
1131.88,8.5,26.399,11.632,32.646,12.423,89.73,93.871,1.58,20.139,3.198,12.903,30.192,0.066,2.415,8.536,3188.98
1131.95,8.5,26.394,11.652,31.165,12.42,91.602,95.906,1.729,19.993,3.126,12.764,30.174,0.063,2.418,8.535,3196.797
1132.03,8.5,26.388,11.669,33.194,12.416,93.444,100.985,2.075,19.413,3.251,12.42,30.156,0.062,2.41,8.535,3196.909
1132.1,8.5,26.383,11.683,38.229,12.413,95.044,106.655,2.304,18.56,3.497,11.954,30.137,0.038,2.397,8.535,3191.15
1132.18,8.5,26.378,11.695,43.168,12.41,96.38,109.101,2.325,17.63,3.765,11.457,30.119,0.009,2.387,8.536,3183.539
1132.26,8.5,26.373,11.705,44.913,12.406,97.447,107.975,2.084,16.775,3.806,11.005,30.101,0.056,2.377,8.537,3177.973
1132.33,8.5,26.367,11.716,42.862,12.403,98.208,104.971,1.66,16.058,3.718,10.644,30.083,0.097,2.378,8.538,3176.168
1132.41,8.5,26.362,11.727,39.847,12.399,98.585,102.762,1.425,15.475,3.4,10.394,30.065,0.089,2.376,8.539,3177.207
1132.48,8.5,26.357,11.74,39.323,12.396,98.486,102.758,1.498,14.999,2.181,10.257,30.047,0.098,2.372,8.539,3178.882
1132.56,8.5,26.351,11.754,41.456,12.393,97.935,104.224,1.806,14.616,1.181,10.226,30.028,0.077,2.37,8.538,3179.644
1132.64,8.5,26.346,11.767,44.089,12.389,97.144,105.382,1.829,14.333,0.772,10.275,30.01,0.043,2.37,8.538,3179.565
1132.71,8.5,26.341,11.776,46.544,12.386,96.469,105.214,1.892,14.155,0.677,10.362,29.992,0.037,2.372,8.538,3179.832
1132.79,8.5,26.335,11.781,48.517,12.382,96.253,104.114,1.863,14.065,0.806,10.44,29.974,0.051,2.374,8.538,3181.214
1132.87,8.5,26.33,11.784,49.394,12.379,96.58,103.107,1.888,14.032,1.311,10.479,29.956,0.019,2.376,8.538,3183.312
1132.94,8.5,26.325,11.786,48.905,12.375,97.16,103.896,1.909,14.028,2.631,10.481,29.938,0.023,2.369,8.538,3184.7
1133.02,8.5,26.319,11.791,47.978,12.372,97.569,106.008,1.895,14.039,4.033,10.473,29.919,0.063,2.361,8.537,3184.274
1133.09,8.5,26.314,11.798,46.932,12.368,97.604,107.068,1.906,14.073,4.031,10.493,29.901,0.001,2.36,8.536,3182.098
1133.17,8.5,26.309,11.802,45.113,12.365,97.371,106.522,1.86,14.153,3.794,10.575,29.883,0.07,2.37,8.535,3179.342
1133.25,8.5,26.303,11.797,43.606,12.361,97.027,105.912,1.85,14.314,2.927,10.747,29.865,0.058,2.374,8.533,3177.619
1133.32,8.5,26.298,11.777,42.912,12.358,96.48,106.384,1.916,14.584,1.965,11.029,29.847,0.105,2.371,8.532,3177.799
1133.4,8.5,26.292,11.741,42.764,12.354,95.494,106.516,1.917,14.972,1.512,11.425,29.828,0.049,2.372,8.531,3179.458
1133.48,8.5,26.287,11.695,41.766,12.351,94.128,104.976,2.114,15.456,1.487,11.904,29.81,0.055,2.378,8.531,3181.297
1133.55,8.5,26.282,11.646,38.63,12.348,92.88,102.784,2.154,15.984,1.897,12.394,29.792,0.041,2.387,8.531,3181.792
1133.63,8.5,26.276,11.606,34.503,12.344,92.224,102.359,2.188,16.484,2.909,12.806,29.774,0.016,2.403,8.531,3180.341
1133.7,8.5,26.271,11.576,31.62,12.341,92.117,103.861,1.95,16.881,4.053,13.06,29.756,0.06,2.415,8.531,3177.791
1133.78,8.5,26.266,11.559,31.049,12.338,92.06,104.83,1.965,17.126,3.962,13.121,29.738,0.049,2.418,8.531,3175.871
1133.86,8.5,26.261,11.548,30.854,12.334,91.661,102.717,1.877,17.203,3.449,13.011,29.719,0.005,2.416,8.53,3175.884
1133.93,8.5,26.256,11.538,29.549,12.331,91.176,96.697,1.698,17.133,3.004,12.777,29.701,0.063,2.424,8.531,3177.99
1134.01,8.5,26.251,11.528,27.436,12.328,91.395,89.697,1.649,16.943,2.442,12.467,29.683,0.046,2.426,8.531,3181.292
1134.09,8.5,26.245,11.52,25.355,12.324,92.925,84.705,1.674,16.663,1.935,12.111,29.665,0.071,2.419,8.532,3183.843
1134.16,8.5,26.24,11.524,24.949,12.321,95.608,82.441,1.675,16.32,1.608,11.736,29.647,0.03,2.398,8.533,3183.709
1134.24,8.5,26.235,11.548,26.33,12.318,98.596,81.826,1.58,15.959,1.45,11.4,29.629,0.088,2.403,8.533,3180.346
1134.31,8.5,26.23,11.598,29.27,12.315,100.998,82.38,1.868,15.655,1.417,11.2,29.61,0.09,2.369,8.533,3175.006
1134.39,8.5,26.225,11.662,33.149,12.312,102.455,85.565,2.048,15.496,1.528,11.238,29.592,0.169,2.353,8.533,3170.162
1134.47,8.5,26.22,11.71,38.068,12.308,103.035,91.131,2.173,15.523,1.506,11.543,29.574,0.235,2.336,8.533,3168.11
1134.54,8.5,26.214,11.702,43.446,12.305,102.75,98.423,2.404,15.665,1.078,12.001,29.556,0.183,2.328,8.532,3169.402
1134.62,8.5,26.209,11.616,47.783,12.301,101.632,105.465,2.721,15.72,0.73,12.356,29.538,0.227,2.343,8.532,3172.421
1134.69,8.5,26.204,11.457,50.99,12.298,100.106,110.47,3.185,15.428,0.605,12.316,29.52,0.094,2.377,8.531,3174.604
1134.77,8.5,26.199,11.259,52.669,12.295,98.807,112.083,3.525,14.598,0.666,11.697,29.501,0.139,2.444,8.531,3173.886
1134.85,8.5,26.194,11.066,52.844,12.292,98.025,108.774,2.717,13.212,0.988,10.515,29.483,0.175,2.484,8.531,3169.967
1134.92,8.5,26.189,10.919,49.38,12.289,97.496,101.561,2.045,11.441,1.801,8.981,29.465,0.007,2.437,8.532,3164.952
1135,8.5,26.184,10.829,42.853,12.286,96.881,92.504,1.556,9.571,3.401,7.401,29.447,0.011,2.309,8.532,3161.923
1135.08,8.5,26.179,10.78,34.258,12.283,96.463,84.555,1.614,7.888,2.647,6.046,29.429,-0.001,2.202,8.533,3162.463
1135.15,8.5,26.175,10.743,27.475,12.28,96.899,78.008,1.641,6.573,0.859,5.059,29.411,0.077,2.159,8.533,3165.782
1135.23,8.5,26.17,10.692,24.378,12.278,98.036,72.442,1.665,5.674,0.394,4.446,29.392,0.35,2.195,8.533,3169.335
1135.3,8.5,26.166,10.622,24.945,12.275,98.557,68.564,1.66,5.15,0.273,4.138,29.374,0.4,2.147,8.534,3170.648
1135.38,8.5,26.161,10.542,28.189,12.273,97.215,65.533,1.609,4.951,0.269,4.073,29.356,0.164,2.146,8.534,3169.04
1135.46,8.5,26.157,10.465,30.374,12.27,94.185,62.828,1.62,5.064,0.359,4.235,29.338,0.049,2.161,8.535,3166.358
1135.53,8.5,26.153,10.402,29.07,12.268,91.032,60.516,1.527,5.523,0.549,4.639,29.32,0.071,2.247,8.536,3165.097
1135.61,8.5,26.149,10.359,25.898,12.265,89.256,59.691,1.736,6.397,0.632,5.3,29.302,0.13,2.302,8.537,3166.264
1135.69,8.5,26.144,10.335,23.518,12.263,88.927,59.744,1.706,7.783,0.551,6.21,29.283,0.102,2.328,8.537,3168.376
1135.76,8.5,26.14,10.324,22.245,12.261,88.945,60.276,1.858,9.789,0.544,7.335,29.265,-0.017,2.333,8.537,3168.431
1135.84,8.5,26.136,10.319,21.451,12.259,88.423,61.27,1.811,12.514,0.651,8.615,29.247,0.298,2.357,8.537,3164.494
1135.91,8.5,26.132,10.314,21.095,12.257,87.452,61.73,1.78,16.032,0.882,9.979,29.229,0.266,2.377,8.537,3157.85
1135.99,8.5,26.128,10.306,21.203,12.254,86.723,61.598,1.699,20.329,1.194,11.356,29.211,0.046,2.39,8.537,3151.918
1136.07,8.5,26.124,10.289,21.372,12.252,86.743,60.724,1.791,25.226,1.357,12.675,29.193,0.052,2.421,8.537,3149.837
1136.14,8.5,26.12,10.262,20.854,12.25,87.409,59.918,1.893,30.341,1.39,13.864,29.174,0.076,2.441,8.537,3152.001
1136.22,8.5,26.116,10.224,20.116,12.248,88.211,59.849,1.787,35.146,1.431,14.857,29.156,0.053,2.455,8.537,3155.296
1136.29,8.5,26.112,10.18,19.953,12.245,88.784,60.419,1.548,39.099,1.415,15.601,29.138,0.176,2.465,8.536,3154.746
1136.37,8.5,26.108,10.135,20.769,12.243,89.165,59.746,1.366,41.827,1.33,16.064,29.12,0.201,2.433,8.536,3147.446
1136.45,8.5,26.104,10.096,22.235,12.241,89.51,57.163,1.344,43.257,1.211,16.252,29.102,0.16,2.414,8.537,3135.545
1136.52,8.5,26.1,10.067,22.658,12.239,89.77,54.226,1.43,43.631,1.11,16.21,29.084,0.139,2.398,8.538,3125.549
1136.6,8.5,26.096,10.049,21.31,12.237,89.749,52.032,1.381,43.427,1.041,16.034,29.065,0.086,2.394,8.539,3124.559
1136.68,8.5,26.092,10.04,19.495,12.235,89.402,51.003,1.29,43.211,0.995,15.855,29.047,0.099,2.402,8.539,3135.891
1136.75,8.5,26.088,10.036,18.462,12.233,88.967,50.623,1.441,43.507,0.964,15.821,29.029,0.081,2.402,8.538,3156.723
1136.83,8.5,26.084,10.035,18.471,12.231,88.757,51.134,1.498,44.738,0.952,16.055,29.011,0.051,2.409,8.537,3179.58
1136.9,8.5,26.08,10.034,18.794,12.229,88.87,52.084,1.474,47.186,0.966,16.568,28.993,0.022,2.411,8.535,3195.963
1136.98,8.5,26.076,10.033,18.445,12.227,89.208,52.25,1.425,50.888,1.003,17.187,28.974,0.086,2.42,8.533,3200.233
1137.06,8.5,26.072,10.029,17.737,12.225,89.741,51.179,1.377,55.496,1.045,17.581,28.956,0.103,2.409,8.532,3192.178
1137.13,8.5,26.068,10.022,17.691,12.223,90.572,49.355,1.39,60.213,1.056,17.389,28.938,0.123,2.385,8.533,3176.66
1137.21,8.5,26.064,10.012,18.806,12.221,91.76,47.947,1.387,63.908,1.04,16.382,28.92,0.129,2.36,8.534,3160.944
1137.29,8.5,26.061,10,20.426,12.219,93.134,47.684,1.402,65.435,1.033,14.583,28.902,0.098,2.34,8.535,3151.172
1137.36,8.5,26.057,9.988,21.06,12.217,94.321,48.139,1.414,64.043,1.063,12.261,28.884,0.041,2.335,8.535,3150.018
1137.44,8.5,26.053,9.983,20.116,12.215,95.043,48.356,1.417,59.676,1.118,9.823,28.865,0.04,2.343,8.535,3156.321
1137.51,8.5,26.049,9.986,18.804,12.213,95.448,47.567,1.417,52.999,1.145,7.641,28.847,0.029,2.351,8.535,3166.026
1137.59,8.5,26.045,10.002,18.255,12.211,95.995,45.044,1.422,45.145,1.105,5.924,28.829,0.016,2.357,8.534,3174.531
1137.67,8.5,26.041,10.028,18.511,12.209,96.848,41.358,1.425,37.307,1,4.695,28.811,0.03,2.364,8.534,3178.913
1137.74,8.5,26.037,10.064,19.222,12.207,97.588,38.83,1.455,30.385,0.862,3.862,28.793,0.016,2.351,8.534,3178.884
1137.82,8.5,26.034,10.106,19.686,12.205,97.625,39.446,1.48,24.82,0.719,3.318,28.775,0,2.334,8.534,3176.103
1137.9,8.5,26.03,10.156,19.705,12.203,96.856,42.686,1.546,20.641,0.604,2.976,28.756,0.055,2.315,8.535,3172.211
1137.97,8.5,26.026,10.217,19.518,12.201,95.866,46.175,1.491,17.626,0.532,2.773,28.738,0.051,2.298,8.535,3167.578
1138.05,8.5,26.022,10.291,19.286,12.199,95.393,48.595,1.478,15.484,0.498,2.668,28.72,0.092,2.287,8.535,3161.472
1138.12,8.5,26.018,10.379,19.34,12.197,95.513,50.182,1.491,13.963,0.48,2.629,28.702,0.08,2.28,8.535,3153.157
1138.2,8.5,26.014,10.48,20.012,12.195,95.595,51.321,1.5,12.887,0.461,2.634,28.684,0.132,2.281,8.534,3143.477
1138.28,8.5,26.009,10.591,21.731,12.193,95.265,52.088,1.405,12.143,0.437,2.661,28.666,0.107,2.281,8.534,3135.13
1138.35,8.5,26.005,10.71,24.39,12.19,95.054,52.627,1.318,11.654,0.421,2.694,28.647,0.141,2.281,8.534,3131.285
1138.43,8.5,26.001,10.841,27.659,12.188,95.964,53.368,1.469,11.374,0.417,2.726,28.629,0.114,2.263,8.535,3133.584
1138.5,8.5,25.996,10.983,31.075,12.185,98.368,54.323,1.601,11.283,0.427,2.76,28.611,0.054,2.22,8.535,3140.961
1138.58,8.5,25.992,11.137,34.726,12.183,101.291,55.015,1.556,11.383,0.439,2.804,28.593,0.044,2.168,8.535,3150.344
1138.66,8.5,25.987,11.302,37.941,12.18,103.123,54.81,1.451,11.683,0.444,2.864,28.575,0.09,2.132,8.535,3158.407
1138.73,8.5,25.982,11.47,37.851,12.177,103.161,53.933,1.454,12.18,0.446,2.934,28.557,0.268,2.129,8.534,3163.396
1138.81,8.5,25.978,11.625,34.67,12.174,102.135,53.539,1.501,12.852,0.443,3,28.538,0.312,2.124,8.533,3165.665
1138.89,8.5,25.972,11.751,32.414,12.171,101.216,53.301,1.542,13.669,0.403,3.048,28.52,0.313,2.146,8.532,3166.492
1138.96,8.5,25.967,11.843,33.741,12.167,100.823,53.066,1.624,14.62,0.342,3.074,28.502,0.31,2.176,8.531,3166.551
1139.04,8.5,25.962,11.908,39.179,12.164,100.465,53.263,1.57,15.722,0.305,3.08,28.484,0.254,2.202,8.531,3166.047
1139.11,8.5,25.956,11.965,45.887,12.16,99.677,54.154,1.625,16.99,0.311,3.068,28.466,0.138,2.218,8.531,3164.809
1139.19,8.5,25.951,12.033,49.086,12.157,98.894,55.474,1.515,18.388,0.368,3.036,28.448,0.119,2.245,8.531,3162.983
1139.27,8.5,25.945,12.123,45.662,12.153,98.952,55.786,1.486,19.823,0.456,2.975,28.429,0.093,2.258,8.532,3161.301
1139.34,8.5,25.94,12.23,38.797,12.15,99.966,54.774,1.444,21.175,0.483,2.876,28.411,0.063,2.259,8.534,3160.762
1139.42,8.5,25.934,12.339,33.787,12.146,101.22,53.572,1.44,22.351,0.43,2.748,28.393,0.156,2.257,8.536,3162.062
1139.5,8.5,25.928,12.429,33.302,12.142,102.005,54.181,1.335,23.314,0.388,2.609,28.375,0.193,2.253,8.538,3164.842
